NOMREG;NOMDEP;DATEAPPELLATION;FERME;ANNREOUV;ANNEXE;NOM DU MUSEE;ADR;CP;VILLE;SITWEB;FERMETURE ANNUELLE;PERIODE OUVERTURE;JOURS NOCTURNES;latitude;longitude;result_address;result_score;result_type;result_id
MIDI-PYRENEES;HAUTES-PYRENEES;01/02/2003;NON;;;Muséum d'Histoire Naturelle;7, Place des Thermes de Salut;65200;BAGNERES-DE-BIGORRE;www.museesbagneres.fr/;;Ouvert de mai à octobre du mercredi au dimanche de 15h à 18h, de novembre à avril le mercredi et dimanche de 15h à 18h;;43.062516;0.146987;7 Place des Thermes 65200 Bagnères-de-Bigorre;0.78;housenumber;65059_1320_b79483
MIDI-PYRENEES;HAUTES-PYRENEES;01/02/2003;NON;;;Musée Pyrénéen;Château fort;65100;LOURDES;www.chateaufort-lourdes.fr ou site de la ville - http://www.lourdes-visite.com/;1er & 11 novembre, 25 décembre et 1er janvier;Ouvert du 1er avril au 30 septembre de 9h à 12h et de 13h30 à 18h30 et du 1er octobre au 31 mars de 9h à 12h et de 14h à 18h (17h le vendredi);;43.095693;-0.048489;Rue du Fort 65100 Lourdes;0.59;street;65286_0740_489083
MIDI-PYRENEES;HAUTES-PYRENEES;01/02/2003;NON;;;Musée Municipal;Presbytère;65120;LUZ-SAINT-SAUVEUR;;;Ouvert tous les jours de juin à septembre de 16h à 18h30;;42.865782;0.001324;Carrere 65120 Luz-Saint-Sauveur;0.69;locality;65295_B027_465d74
MIDI-PYRENEES;HAUTES-PYRENEES;01/02/2003;NON;;;Musée-château Gaston Phébus;Château-Fort de Mauvezin;65130;MAUVEZIN;www.chateaudemauvezin.com;;Ouvert tous les jours du 15 octobre au 14 avril de 13h30 à 17h30 et du 15 avril au 14 octobre de 10h à 19h;;43.116342;0.278587;Le Chateau 65130 Mauvezin;0.5;locality;65306_B016_6ee12f
MIDI-PYRENEES;HAUTES-PYRENEES;06/10/2002;NON;18 avril 2012;;Musée Massey;"Rue Achille Jubinal
Jardin Massey";65000;TARBES;www.musee-massey.com;1er janvier, 1er mai, 25 décembre;Ouvert du mercredi au lundi de 10h à 12h et de 14h à 17h du 16 octobre au 14 avril et de 10h à 19h du 15 avril au 15 octobre;;;;;;;
MIDI-PYRENEES;LOT;01/02/2003;NON;;;Musée de Préhistoire de Cabrerets;"Centre de Préhistoire du Pech Merle
Mairie";46330;CABRERETS;www.pechmerle.com;15 décembre au 15 janvier;Ouvert tous les jours du d' avril au 11 novembre 2012 de 9h45 à 12h45 et de 13h45 à 18h30;;;;;;;
MIDI-PYRENEES;LOT;01/02/2003;NON;Avril 2001;;Musée Henri Martin;792, Rue Emile Zola;46000;CAHORS;www.mairie-cahors.fr/musee;1er janvier, 1er mai, 25 décembre et pendant les montages d'expositions;Ouvert du mercredi au lundi de 11h à 18h, dimanche et jours fériés de 14h à 18h;;44.448506;1.438286;792 Rue Émile Zola 46000 Cahors;0.94;housenumber;46042_1110_7696fd
MIDI-PYRENEES;LOT;01/02/2003;OUI;Eté 2013;;Musée d'Histoire de Figeac;"Rue Victor Delbos
Cour du Puy";46100;FIGEAC;http://www.musee-champollion.fr/;;Ouvert en juillet – août de 14h30 à 18h30, tous les jours, et pour les groupes, sur réservation auprès du musée Champollion;;44.610842;2.035622;Rue Victor Delbos 46100 Figeac;0.66;street;46102_2550_f64ba6
MIDI-PYRENEES;LOT;01/02/2003;NON;28 juillet 2007;;Musée Champollion - Les Ecriture du Monde;4, Rue des Frères Champollion;46100;FIGEAC;www.musee-champollion.fr et site de la ville;1er janvier, 1er mai, 25 décembre;Ouvert juillet-août tous les jours de 10h30 à 18h, et du mardi au dimanche d'avril à  juin et septembre de 10h30 à 12h30 et de 14h à 18h, octobre à mars de 14h à 17h30. Ouvert les lundis de Pâques et de Pentecôte;;44.609716;2.034747;4 Place Champollion 46100 Figeac;0.55;housenumber;46102_XXXX_6e34f6
MIDI-PYRENEES;LOT;01/02/2003;NON;;;Musée Murat;Place de Tolentino;46240;LABASTIDE MURAT;site de l'association des amis du musée;;Ouvert du mercredi au lundi du 15 juillet au 15 septembre de 10h à 12h et de 15h à 18h ainsi que les deux jours JEP;;44.648438;1.568714;Place de la Mairie 46240 Labastide-Murat;0.55;street;46138_XXXX_76d1f0
MIDI-PYRENEES;LOT;01/02/2003;NON;;;"Musée Archéologique ""Armand-Viré""";Rue de la Ville;46140;LUZECH;http://www.ville-luzech.fr/musee-archeologique-armand-vire-luzech;;Ouvert en juillet/août de 10h à 13h et de 14h à 18h du lundi au samedi. Autre période contacter l'O.T.;;44.479699;1.285863;Grand-Rue de la Ville 46140 Luzech;0.76;street;46182_0080_3a22a3
MIDI-PYRENEES;LOT;01/02/2003;NON;;;Musée Gallo-Romain d'Uxellodunum;"Palais de la Raymondie
Place des Consuls";46600;MARTEL;;;Ouvert de 10h à 12h30 et de 15h à 18h30 en juillet-Août;;;;;;;
MIDI-PYRENEES;LOT;01/02/2003;OUI;Indéterminée;;Musée d'Art Sacré;Parvis des Sanctuaires;46500;ROCAMADOUR;;;;;;;;;;
MIDI-PYRENEES;LOT;01/02/2003;NON;;;Musée Départemental de Cuzals;;46330;SAULIAC-SUR-CELE;www.museeduquercy.com;Entre octobre et avril;Ouvert en mai, juin et septembre du  mercredi au dimanche de 14h à 18h, en juillet-août tous les jours de 10h à 19h et toute l'année pour les groupes sur réservation;;44.506456;1.706642;Aynac 46330 Sauliac-sur-Célé;0.71;locality;46299_B005_1edbed
MIDI-PYRENEES;LOT;01/02/2003;NON;;;Musée de l'Automate;Place de l'Abbaye;46200;SOUILLAC;www.musee-automate.fr;1er janvier, 1er mai, 25 décembre;Ouvert en  juillet-août tous les jours de 10h à 18h, du mardi au dimanche d'avril à juin et en septembre de 10h à 12h et de 15h à 18h et du mercredi au dimanche de janvier à mars et d'octobre à décembre de 14h30 à 17h;;44.894537;1.468386;Place de l'Abbaye 46200 Souillac;0.92;street;46309_0005_fd067b
MIDI-PYRENEES;LOT;01/02/2003;NON;;;Musée Municipal;Mairie;46110;VAYRAC;http://www.vayrac.fr/uxellodunum.php?lg=fr;;Ouvert en juillet août du mardi au dimanche de 10h à 12h et de 16h à 19h;;44.942216;1.708576;La Riviere 46110 Vayrac;0.55;locality;46330_B100_7c730c
MIDI-PYRENEES;TARN;01/02/2003;NON;2 avril 2012;;Musée Toulouse Lautrec;"Palais de la Berbie
B.P. 100";81003;ALBI Cedex;www.museetoulouselautrec.net;1er Janvier, 1er Mai, 1er Novembre, et 25 Décembre;Ouvert du mercredi au lundi en janvier de 10h à 12h et de 14h à 17h, en février et mars, novembre et décembre de 10h à 12h et de 14h à 17h30, avril/mai et octobre de 10h à 12h et de 14h à 18h, du 1er au 20 juin de 9h à 12h et de 14h à 18h de mi-juin au 30;;;;;;;
MIDI-PYRENEES;TARN;01/02/2003;NON;;;Musée Eugénie et Maurice Guérin;Château de Cayla;81140;ANDILLAC;http://musee-cayla.tarn.fr/;;Ouvert en janvier et février, samedi et dimanche de 14h à 17h, de mars à avril et de novembre à décembre du mercredi au dimanche de 14h à 17h, de mai à juin et de septembre à octobre du mercredi au lundi de 10h à 12h et de 14h à 18h, juillet & août tous l;;44.009953;1.899242;Le Cayla 81140 Andillac;0.62;locality;81012_B012_ba1960
MIDI-PYRENEES;TARN;06/01/2002;NON;;;Musée Jean Jaurès;2, Place Pélisson;81100;CASTRES;www.ville-castres.fr ou www.musees-midi-pyrenees.fr/musees/centre-national-et-musee-jean-jaures/;1er janvier, 1er mai, 1er novembre, 25 décembre;Ouvert de 10h à 12h et de 14h à 18h (17h du 1er octobre au 31 mars), juillet-août ouvert tous les jours;;43.607135;2.240474;2 Place Pelisson 81100 Castres;0.93;housenumber;81065_2950_afef7d
MIDI-PYRENEES;TARN;06/01/2002;NON;;;Musée Goya;"Hôtel de Ville
B.P. 10406";81108;CASTRES Cedex;www.ville-castres.fr;1er janvier, 1er mai, 14 juillet, 1er novembre et 25 décembre;Ouvert de 9h à 12h et de 14h à 17 du 1er octobre au 31 mars, dimanche et jours fériés OUVERT 0 10H, en  juillet-août tous les jours de 10h à 18h;;;;;;;
MIDI-PYRENEES;TARN;01/02/2003;OUI;;;Musée Charles Portal - Histoire et Patrimoine;"Porte des Ormeaux
1, Rue Saint-Michel";81170;CORDES-SUR-CIEL; http://musee-charles-portal.asso-web.com;;Ouvert de Pâques à la Toussaint vendredi, samedi, dimanche et jours fériés de 15h à 18 et en juillet-août du mercredi au lundi de 14h30 à 18h30;;44.063752;1.94934;1 Rue Saint-Michel 81170 Cordes-sur-Ciel;0.63;housenumber;81069_0109_135186
MIDI-PYRENEES;TARN;01/02/2003;NON;9 août 2010;;Musée du protestantisme en Haut-Languedoc;"""La Ramade""";81260;FERRIERES;www.mpehl.org et www.musees-midi-pyrenees.fr;15 décembre au 15 mars;Ouvert de juillet à septembre tous les jours de 10h à 12h et de 15h à 19h, mardi et dimanche de 15h à 19h, visites guidées à 15h30 et 17h, hors saison du lundi au vendredi de 14h à 17h, dimanches et jours fériés de 14h à 18h, visites guidées à 14h30 et 16;;43.661945;2.448171;Le Soulié Hameau, LA RAMADE 81260 Ferrières;0.55;locality;81091_B063_fc4247
MIDI-PYRENEES;TARN;01/02/2003;NON;;;Musée de l'Abbaye Saint-Michel;Place Saint-Michel;81600;GAILLAC;site de la ville;;Ouvert tous les jours de 10h à 12h et de 14h à 18h, en juillet-août tous les jours de 9h30 à 13h et de 14h à 19h;;43.897879;1.895779;Place Saint-Michel 81600 Gaillac;0.92;street;81099_2130_0c9e46
MIDI-PYRENEES;TARN;01/02/2003;NON;;;Muséum d'histoire naturelle Philadelphe Thomas;Place Philadelphe Thomas;81600;GAILLAC;Site de la ville :  www.ville-gaillac.fr;Janvier;Ouvert vendredi, samedi et dimanche de 10h à 12h et de 14h à 18h de novembre à mars et d'avril à octobre du mercredi au lundi de 10h à 12h et de 14h à 18h, en juillet-août du mercredi au lundi de 10h à 12h et de 14h à 18h;;43.89944;1.894093;Place Philadelphie Thomas 81600 Gaillac;0.85;street;81099_XXXX_b3eeb1
MIDI-PYRENEES;TARN;01/02/2003;NON;;;Musée des Beaux-Arts;Avenue Dom-Vayssette;81600;GAILLAC;Site de la ville www.ville-gaillac.fr;Janvier;Ouvert vendredi, samedi et dimanche de 10h à 12h et de 14h à 18h de novembre à mars et d'avril à octobre du mercredi au lundi de 10h à 12h et de 14h à 18h, en juillet-août du mercredi au lundi de 10h à 12h et de 14h à 18h;;43.894259;1.90185;Avenue Dom Vayssette 81600 Gaillac;0.93;street;81099_0740_1c0031
MIDI-PYRENEES;TARN;01/02/2003;NON; 12 juillet 2008;;Musée Départemental du Textile;Rue de la Rive;81270;LA-BASTIDE-ROUAIROUX;http://musee-textile.tarn.fr;1er mai, 1er novembre, 11 novembre et du 24 décembre à fin février;Ouvert de mars à avril du mercredi au dimanche de 14h à 17h, de mai à juin du mercredi au lundi de 10h à 12h et de 14h à 18h, de juillet à août tous les jours de 10h à 12h30 et de 14h à 19h de septembre à octobre du mercredi au lundi de 10h à 12h et de 14;;43.476806;2.638362;Rue de la Rive 81270 Labastide-Rouairoux;0.84;street;81115_0560_0f1183
MIDI-PYRENEES;TARN;01/02/2003;OUI;Non prévue;;Musée du Pays Vaurais;1, rue Jouxaygues;81500;LAVAUR Cedex;www.musees-midi-pyrenees.fr/musees/musee-du-pays-vaurais;;Ouvert du 15 mai à fin juin mercredi et du vendredi au dimanche de 14h à 18h, du 1er juillet au 31 août tous les jours de 14h à 18h;;43.698317;1.82076;1 Rue Jouxaygues Grande 81500 Lavaur;0.67;housenumber;81140_0440_be6326
MIDI-PYRENEES;TARN;01/02/2003;NON;;;Musée Raymond Lafage;10, Rue Victor Mazies;81310;LISLE-SUR-TARN;www.ville-lisle-sur-tarn.fr - http://musee.lislesurtarn.over-blog.fr/;;Ouvert du mercredi au lundi de 10h à 12h et de 15h à 18h du 1er avril au 31 octobre;;43.852891;1.811372;Rue Victor Mazies 81310 Lisle-sur-Tarn;0.85;street;81145_0165_070963
MIDI-PYRENEES;TARN;01/02/2003;NON;1986;;Musée du Pays Rabastinois;"Mairie de Rabastens
2, Rue Amédée Clausade";81800;RABASTENS;Site de la région : www.musees-midi-pyrenees.fr/musees/musee-du-pays-rabastinois;Décembre;Ouvert du mardi au vendredi de 10h à 12h et de 14h à 18h, samedi, dimanche et jours fériés de 14h à 18h;Nuit des musées;43.820412;1.724788;2 Rue Amédée Clausade 81800 Rabastens;0.6;housenumber;81220_0012_fe914b
MIDI-PYRENEES;TARN-ET-GARONNE;01/02/2003;NON;;;Musée du Vieil Auvillar;"Mairie
Place de la Halle";82340;AUVILLAR;www.auvillar.com;Décembre, janvier;Ouvert du 15 avril au 15 octobre du mercredi au lundi de 14h30 à 18h30 et du 15 octobre au 14 avril  samedi et dimanche de 14h30 à 17h30;;44.070483;0.899587;Place de la Halle 82340 Auvillar;0.76;street;82008_0050_8076c9
MIDI-PYRENEES;TARN-ET-GARONNE;01/02/2003;NON;;;Musée Théodore Calbet;15, Rue Jean de Comère;82170;GRISOLLES;www.museecalbet.com;Jours fériés;Ouvert du mercredi au dimanche de 15h à 18h et sur endez-vous pour les groupes et les scolaires;;43.827651;1.294738;15 Rue Jean de Comère 82170 Grisolles;0.92;housenumber;82075_0145_25811d
MIDI-PYRENEES;TARN-ET-GARONNE;01/02/2003;OUI;;;Musée des arts et traditions populaires;4, Rue de l'Abbaye;82200;MOISSAC;;;Ouvert d'avril à juin et de septembre à octobre du mardi au dimanche  de 10h à 12h et de 14h à 17h, en  juillet-août tous les jours de 10h à 13h et de 14h à 18h;;44.105697;1.085296;4 Rue de l'Abbaye 82200 Moissac;0.92;housenumber;82112_0010_b30fb0
MIDI-PYRENEES;TARN-ET-GARONNE;01/02/2003;NON;;;Musée d'Histoire Naturelle Victor Brun;2, Place Antoine Bourdelle;82000;MONTAUBAN;www.museum.montauban.com/;Jours fériés;Ouvert du mardi au samedi de 10h à 12h et de 14h à 18h et le dimanche de 14h à 18h;;44.017099;1.351385;2 Place Antoine Bourdelle 82000 Montauban;0.93;housenumber;82121_XXXX_040aa1
MIDI-PYRENEES;TARN-ET-GARONNE;06/01/2002;NON;;;Musée Ingres;BP 752;82013;MONTAUBAN Cedex;www.montauban.com;1er janvier, 1er mai, 14 juillet, 1er novembre, 25 décembre;Ouvert du 1er novembre au 30 mars du mardi au samedi de 10h à 12h et de 14h à 18h, le dimanche de 14h à 18h, du 1er avril au 31 octobre du mardi au dimanche de 10h à 12h et de 14h à 18h, de  juillet à septembre tous les jours de 10h à 18h;;48.832951;2.296328;Rue Montauban 75015 Paris;0.34;street;75115_6456_9e2760
MIDI-PYRENEES;TARN-ET-GARONNE;01/02/2003;OUI;;;Musée de Préhistoire;"Hôtel de Ville
Place de la Mairie";82140;SAINT-ANTONIN-NOBLE-VAL;Site de la ville : www.saint-antonin-noble-val.com;;Ouvert de 15h à 18h du mercredi au lundi en juillet-août;;44.150801;1.755919;Place de la Mairie 82140 Saint-Antonin-Noble-Val;0.7;street;82155_0230_1bb691
NORD-PAS-DE-CALAIS;NORD;01/02/2003;OUI;;;Musée Théophile Jouglet;215, Avenue Anatole-France;59410;ANZIN;site de la ville ou www.mediatheque-anzin.fr;;Ouverture du mardi au vendredi de 14h30 à 18h et le samedi de 14h30 à 18h30;;50.372495;3.501834;215 Avenue Anatole France 59410 Anzin;0.93;housenumber;59014_0050_b7c905
NORD-PAS-DE-CALAIS;NORD;01/02/2003;OUI;Pas d'infos;;Musée d'Histoire et d'Archéologie;BP 90;59440;AVESNES-SUR-HELPE;http://www.annuaire-mairie.fr/musee-de-la-societe-archeologique-d-avesnes-sur-helpe.html#musee;;;;50.121812;3.92658;Rue Vauban 59440 Avesnes-sur-Helpe;0.57;street;59036_0550_f9768e
NORD-PAS-DE-CALAIS;NORD;01/02/2003;NON;;;Musée Benoît de Puydt;24, Rue du Musée;59270;BAILLEUL;Site de la ville;Jours fériés, samedi au mardi gras inclus (carnaval), du samedi des vacances de Noël à début janvier de l'année suivante;Ouvert de 14h à 17h30 du mercredi au dimanche de 14h à 17h30 et sur réservation les lundi et mardi;;50.740715;2.734399;24 Rue du Musée 59270 Bailleul;0.93;housenumber;59043_0400_3b4926
NORD-PAS-DE-CALAIS;NORD;01/02/2003;NON;;;Forum Antique de Bavay, Musée Archéologique du Département du Nord;Allée Chanoine Henri Biévelet;59570;BAVAY;http://forumantique.lenord.fr/fr/Accueil.aspx;1er janvier, 1er mai, 1er et 11 novembre, 25 décembre - Fermetures annuelles la 1ère quinzaine de septembre et la 2ème quinzaine de janvier;Ouvert tous les jours de 9h à 12h et de 13h à 18h;;;;;;;
NORD-PAS-DE-CALAIS;NORD;01/02/2003;NON;;;Musée du Mont-de-Piété;1, Rue du Mont-de-Piété;59380;BERGUES;www.musee-bergues.fr;;Ouvert du 5 mai au 30 septembre. Juin à août du jeudi au lundi de 14h à 18h,  en mai et septembre de 14h à 17h  du jeudi au lundi et de 14h à 18h le week-end;;50.969087;2.430391;1 Rue du Mont de Piete 59380 Bergues;0.92;housenumber;59067_0780_5bc0ba
NORD-PAS-DE-CALAIS;NORD;01/02/2003;NON;;;Musée de l'Ostrevant;192, rue Edouard Lalo;59111;BOUCHAIN;http://museedostrevant.canalblog.com/;;Ouvert le dimanche de 15h à 18h d'avril à novembre, les autres jours toute l'année sur rendez-vous;;50.284651;3.311321;192 Rue Édouard Lalo 59111 Bouchain;0.92;housenumber;59092_0320_231539
NORD-PAS-DE-CALAIS;NORD;01/02/2003;NON;1994;;Musée Municipal de Cambrai;15, Rue de l'Epée;59400;CAMBRAI;www.villedecambrai.com/culture/musee.html;1er janvier, 1er et 8 mai, 14 juillet, 15 août, 1er et 11 novembre, 25 décembre;Ouvert du mercredi au dimanche de 10h à 12h et de 14h à 18h pour tous les publics et les lundis et mardis uniquement aux groupes sur réservation (8h30 à 12h30 et 14h à 18h);;50.17347;3.229635;15 Rue de l'Épée 59400 Cambrai;0.93;housenumber;59122_1190_7d0f67
NORD-PAS-DE-CALAIS;NORD;01/02/2003;OUI;Pas de projet;;Musée Diocésain d'Art Sacré;"Service de la conservation du patrimoine culturel
11, Rue du Grand Séminaire - CS 80149";59403;CAMBRAI Cedex;www.liturgiecatholique.fr/Musee-diocesain-d-Art-Sacre-du.html ou http://archives.cathocambrai.com/;;Salle d'exposition ouverte 20 jours en 2012 (septembre-décembre);;50.17298;3.231369;11 Rue du Grand Séminaire 59400 Cambrai;0.33;housenumber;59122_1480_a4d041
NORD-PAS-DE-CALAIS;NORD;01/02/2003;NON;23 octobre 2010;;Musée Départemental de Flandre;"26 Grand Place 
B.P. 38";59670;CASSEL;http://museedeflandre.lenord.fr/fr/Accueil.aspx;1er janvier, 1er mai, lundi de Pâques, lundi de Pentecôte, 25 décembre;Ouvert du mardi au vendredi de 10h à 12h30 et de 14h à 18h, samedi et dimanche de 10h à 18h;Premier samedi du mois de 20h à 22h;;;;;;
NORD-PAS-DE-CALAIS;NORD;01/02/2003;NON;;;Musée d'Archéologie et d'Histoire Locale;9, Place Wilson;59220;DENAIN;Site de la ville - www.ville-denain.fr;;Ouvert du mardi au vendredi de 14h à 16h, samedide 16h à 18h et dimanche de 10h à 12h;;50.327328;3.400252;9 Place Wilson 59220 Denain;0.93;housenumber;59172_1070_8a5d81
NORD-PAS-DE-CALAIS;NORD;01/02/2003;NON;;;Musée de la Chartreuse;130, Rue des Chartreux;59500;DOUAI;www.museedelachartreuse.fr;1er janvier, 1er mai, ascension, 14 juillet, 15 août, 1er & 11 septembre, 25 décembre;Ouvert du mercredi au lundi de 10h à 12h et de 14h à 18h;;50.374404;3.07548;130 Rue des Chartreux 59500 Douai;0.93;housenumber;59178_0810_cb35b0
NORD-PAS-DE-CALAIS;NORD;01/02/2003;NON;24 juin 2005;;Lieu d'Art et Action Contemporaine de Dunkerque - LAAC;"Jardin des Sculptures
Avenue de Bains";59140;DUNKERQUE;http://www.muséesdunkerque.wb.st;1er janvier, dimanche & lundi après-midi précédent mardi gras, 1er mai, 15 août, 1er novembre, 24  et 31 am et 25 décembre;Ouvert du mardi au dimanche de 10h à 12h15 et de 14h à 18h;3ème jeudi du mois jusqu'à 20h30 du 1er avril au 31 octobre;;;;;;
NORD-PAS-DE-CALAIS;NORD;01/02/2003;NON;;;Musée Portuaire;"Entrepôt des Tabacs
9, Quai de la Citadelle";59140;DUNKERQUE;www.museeportuaire.fr;1er janvier, la veille du Mardi Gras, le 1er mai et le 25 décembre;Musée à quai ouvert de 10h à 12h45 et de 13h30 à 18h, en juillet-août tous les jours de 10h à 18h.  Le Musée à flot est ouvert le dimanche après-midi et pendant les vacances scolaires;;51.037914;2.372174;9 Quai de la Citadelle 59140 Dunkerque;0.61;housenumber;59183_0310_fe1a8e
NORD-PAS-DE-CALAIS;NORD;01/02/2003;NON;;;Musée des Beaux-Arts;"Place du Général de Gaulle
B.P. 4212";59378;DUNKERQUE CEDEX;http://www.musenor.com/gm/dunker1.htm;1er janvier, dimanche & lundi après-midi précédent mardi gras, 1er mai, 15 août, 1er novembre, 24  et 31 am et 25 décembre;Ouvert du mercredi au lundi de 10h à 12h15 et de 14h à 18h;;;;;;;
NORD-PAS-DE-CALAIS;NORD;01/02/2003;NON;;;Musée Municipal d'Escaudain;Rue Paul Bert;59124;ESCAUDAIN;http//clec.free.fr;;Ouvert le dimanche de 10h à 12h, et le premier dimanche du mois de 15h à 17h;;50.327774;3.34373;Rue Paul Bert 59124 Escaudain;0.92;street;59205_0750_02c4ef
NORD-PAS-DE-CALAIS;NORD;01/02/2003;NON;;;Ecomusée de la Région;"Place Maria Blondeau
B.P. 65";59612;FOURMIES CEDEX;www.ecomusee-avesnois.fr;Du 15 décembre  au 31 janvier;Ouvert de février à novembre du mardi au vendredi de 9h à 12h et de 14h à 18h, week-end et jours fériés de 14h30 à 18h30;;;;;;;
NORD-PAS-DE-CALAIS;NORD;01/02/2003;NON;;;Musée du Dessin et de l'Estampe Originale;"Château Arsenal
Place Charles Valentin";59820;GRAVELINES;www.ville-gravelines.fr;1er mai, le 1er novembre et du 24 décembre au 1er janvier inclus;Ouvert du lundi, mercredi au vendredi de 14h à 17h, le week-end et jours fériés de 15h à 18h du 1er septembre au 30 juin et en juillet-août le lundi, mercredi au vendredi de 14h à 18h, le week-end et jours fériés de 10h à 12h et de 15h à 18h;;50.988054;2.128816;Rue de Dunkerque Charles Valentin 59820 Gravelines;0.46;street;59273_XXXX_a36fac
NORD-PAS-DE-CALAIS;NORD;01/02/2003;NON;;;Musée Municipal d'Hazebrouck;"Ancien Couvent des Augustins
Place Georges Degroote";59190;HAZEBROUCK;site de la ville;;Ouvert mercredi, jeudi, samedi de 10h à 12h et 14h à 17h et le dimanche de 10h à 12h et 15h à 18h. Accueil de groupes les autres jours sur réservation;;;;;;;
